TIME;0;1088;2129;3162;4254;5449;6949;8055;9097;10142;11505;12796;13838;14936;16074;17181;18221;19266;20312;21349;22396;26242;30433;34608;38777;42945;44178;45226;46270;47315;48357;49398;50442;51483;52525;53565;54607;55648;56690;57731;58772;59815;60859;61900;62943;63985;65025;66068;67109;68148;69191;70233;71275;72317;73357;74399;75441;76483;77525;78568;79612;80653;81695;82737;83777;84822;85865;86906;87948;88989;90033;91076;92118;93162;94200;95243;96284;97326;98373;99415;100457;101498;102539;103580;104627;105669;106711;107753;108795;109838;110880;111920;112962;114003;115045;116090;117131;118174;119216;120256;120265;121302
MEMORY;START;22;1308;1308;2619;3906;6459;7746;6573;6734;7743;7743;7735;7743;7743;7743;7736;7736;9016;9016;6456;39224;55608;71992;71992;93208;93208;93208;93208;93208;93216;93208;93208;93216;93216;93208;93208;93216;93216;93208;93208;93216;93208;93208;93208;93208;93208;93208;93216;93208;93208;93208;93208;93208;93216;93208;93208;93208;93208;93208;93216;93208;93208;93208;93208;93216;93208;93216;93208;93208;93216;93216;93216;93216;93216;93216;93216;93216;93216;93208;93208;93216;93216;93216;93216;93216;93216;93216;93216;93208;93208;93216;93216;93208;93208;1308;1308;1308;1308;1308;23;END
TIME;0;1091;2144;3181;4482;5517;6990;8130;9184;10230;11335;12376;13567;14610;15652;16694;17766;18806;19860;20901;21942;22986;27346;31043;34676;38283;41892;42957;44007;45047;46091;47135;48178;49222;50265;51306;52347;53390;54435;55476;56518;57560;58601;59643;60688;61730;62769;63811;64852;65894;66936;67977;69021;70061;71104;72145;73191;74232;75276;76320;77363;78411;79452;80492;81535;82577;83617;84662;85702;86742;87784;88828;89872;90911;91953;92994;94035;95077;96119;97160;98203;99246;100286;101325;102367;103408;104450;105493;106537;107578;108617;109660;110702;111743;112787;113829;114873;115915;116954;117992;118727;119038
MEMORY;START;21;1308;1308;2619;3899;6459;7743;6542;6734;7735;7735;7741;7735;7735;7736;7741;7736;7736;9016;9016;6456;39224;55608;71992;71992;88376;93208;93208;93208;93214;93208;93214;93214;93208;93208;93208;93214;93208;93208;93208;93208;93208;93208;93208;93208;93214;93208;93208;93214;93214;93214;93214;93214;93214;93214;93214;93208;93214;93214;93214;93214;93214;93214;93214;93214;93214;93214;93214;93214;93214;93214;93214;93214;93214;93214;93214;93214;93214;93208;93214;93214;93214;93214;93214;93214;93208;93214;93214;93208;93214;93214;93208;93208;93208;93214;1308;1308;1308;1308;23;END
TIME;0;1137;2180;3217;4691;5935;6980;8116;9163;10258;11314;12705;13899;14950;15988;17173;18213;19267;20308;21350;22392;26765;35251;43671;44910;45952;46989;48034;49076;50118;51160;52203;53246;54288;55332;56374;57415;58458;59501;60545;61589;62630;63672;64715;65757;66799;67843;68886;69929;70970;72013;73054;74096;75136;76179;77223;78267;79309;80352;81394;82433;83475;84520;85564;86605;87647;88690;89734;90777;91820;92861;93902;94945;95985;97028;98070;99112;100156;101199;102242;103282;104324;105364;106407;107452;108495;109534;110576;111619;112662;113703;114745;115790;116834;117878;118919;119964;120344;121010
MEMORY;START;30;1308;1308;2619;3899;5179;6463;6542;6764;7735;7735;7740;7735;7735;7741;7735;7736;7736;9016;6456;39224;71992;93208;93208;93208;93208;93214;93208;93208;93208;93214;93214;93214;93208;93214;93208;93208;93208;93208;93214;93214;93214;93208;93214;93214;93208;93214;93208;93214;93208;93214;93214;93208;93208;93208;93214;93214;93214;93214;93208;93214;93214;93214;93214;93214;93214;93214;93208;93208;93208;93208;93208;93214;93208;93214;93208;93208;93214;93208;93208;93214;93214;93208;93214;93214;93214;93214;93214;93214;93208;93214;1308;1308;1308;1308;1308;23;END
TIME;0;1093;2143;3176;4285;5320;6358;7486;8533;9581;10623;12005;13558;14600;15639;16684;17721;18767;19929;20970;25579;29444;34484;38709;42936;44176;45217;46259;47299;48339;49381;50423;51467;52509;53553;54595;55637;56678;57722;58763;59806;60851;61893;62936;63979;65022;66065;67106;68149;69189;70231;71274;72316;73358;74400;75439;76481;77524;78574;79617;80659;81702;82744;83788;84831;85873;86918;87962;89004;90046;91087;92130;93171;94214;95255;96296;97338;98380;99423;100466;101510;102553;103596;104638;105682;106725;107769;108812;109855;110899;111942;112984;114027;115075;116117;117156;118195;118860;119239
MEMORY;START;23;1307;1308;2619;3899;6459;7743;6542;6734;7735;7735;7735;7735;7735;7736;7736;7736;7736;6456;39224;39224;55608;88376;93208;93208;93208;93208;93215;93208;93215;93208;93215;93208;93208;93208;93215;93208;93215;93208;93215;93215;93208;93215;93215;93215;93215;93215;93215;93215;93215;93215;93215;93215;93215;93215;93215;93208;93215;93208;93215;93215;93215;93208;93215;93208;93215;93215;93208;93208;93208;93215;93215;93208;93208;93208;93215;93215;93208;93208;93215;93215;93215;93215;93215;93215;93215;93215;93208;93215;93208;93215;93208;1308;1308;1308;1308;23;END
TIME;0;1090;2141;3174;4437;5783;7285;8430;9474;10522;11589;12644;13871;14915;15962;17005;18422;19463;20509;21552;22591;23641;27796;31741;35561;39457;43346;44523;45575;46617;47660;48703;49746;50789;51832;52874;53916;54958;56001;57042;58082;59124;60166;61209;62251;63293;64335;65377;66420;67463;68505;69548;70591;71635;72678;73721;74763;75805;76846;77887;78931;79971;81014;82058;83100;84145;85186;86225;87264;88307;89351;90394;91438;92481;93523;94566;95608;96648;97691;98731;99773;100816;101861;102902;103944;104988;106034;107076;108120;109163;110206;111248;112290;113333;114376;115420;116465;117514;118557;119601;120642;121078;121688
MEMORY;START;22;1308;1309;2619;3899;6459;7746;6573;6734;7743;7735;7743;7735;7735;7736;7743;7736;7736;9016;9016;6463;39224;55608;71992;88376;93208;93208;93208;93208;93208;93208;93208;93216;93208;93216;93208;93216;93208;93216;93208;93216;93216;93216;93208;93208;93208;93208;93216;93208;93216;93208;93216;93216;93208;93208;93208;93216;93208;93208;93216;93208;93208;93216;93208;93208;93208;93208;93208;93216;93208;93208;93208;93216;93208;93216;93216;93216;93216;93208;93216;93216;93216;93208;93208;93216;93216;93216;93208;93216;93216;93216;93208;93208;93216;93208;6456;1308;1308;1308;1308;23;END
